age,income,tenure,district,profit15,online15,billpay15,profit16,online16,billpay16
3,1,3.83,2,84,0,0,-64,0,0
1,6,3.91,2,-3,0,0,-3,0,0
7,1,2.66,2,346,0,0,314,0,0
2,6,8.5,1,-8,0,0,-4,0,0
3,6,11,3,-25,0,0,428,0,0
6,6,6.66,3,-52,0,0,-53,0,0
5,6,12.58,2,611,0,0,557,0,0
6,6,1.33,2,4,0,0,-76,0,0
4,9,9.25,2,79,0,0,-9,0,0
7,4,25,1,30,0,0,104,0,0
2,1,6.58,2,-21,0,0,60,0,0
3,1,1.91,2,-33,0,0,-34,0,0
3,8,5.08,2,-101,0,0,-113,0,0
4,3,6.08,2,-61,0,0,-243,0,0
3,5,0.33,2,144,0,0,155,0,0
2,3,16.58,2,554,0,0,-95,0,0
6,7,6.33,3,-200,0,0,-90,0,0
2,7,1.16,2,14,0,0,-196,1,0
4,4,20.58,3,420,0,0,821,0,0
2,6,9.5,2,-22,0,0,14,0,0
2,1,3.58,2,-53,0,0,-21,0,0
4,7,17.33,2,101,0,0,68,0,0
4,6,5.58,2,289,0,0,101,0,0
7,1,30.83,1,-54,0,0,-49,0,0
4,9,16.91,2,-1,0,0,87,0,0
3,5,6.75,3,-12,0,0,-11,0,0
7,7,18,2,91,0,0,-35,0,0
4,3,26.16,2,76,0,0,79,0,0
3,8,8.41,2,-32,0,0,-26,0,0
5,6,4,2,990,0,0,1315,0,0
4,5,11.25,2,11,0,0,11,0,0
2,7,10.5,2,10,0,0,NA,NA,NA
4,9,18.41,2,694,0,0,564,0,0
5,6,2.66,2,-53,0,0,-30,0,0
3,6,6.41,2,-56,0,0,397,0,0
3,9,9.25,2,-27,0,0,-20,0,0
3,4,6.41,2,152,0,0,NA,NA,NA
4,7,18.08,2,-14,0,0,16,0,0
3,1,0.33,1,-57,0,0,-59,0,0
3,9,3.5,2,369,0,0,557,0,0
4,6,4.58,1,-31,0,0,NA,NA,NA
2,9,12.41,2,749,1,0,425,1,0
3,3,15,2,-76,0,0,-32,0,0
7,2,3.66,2,-9,0,0,43,0,0
5,6,1.66,2,9,1,0,-83,1,0
2,5,6.91,2,-2,0,0,NA,NA,NA
4,7,0.41,2,-83,0,0,NA,NA,NA
7,4,0.25,3,50,0,0,215,0,0
4,6,1,2,-22,0,0,10,0,0
7,6,29.08,2,472,0,0,-131,0,0
4,6,4.08,1,-109,0,0,183,1,0
5,1,6.66,2,348,0,0,400,0,0
4,6,6.16,2,-220,0,0,-299,0,0
5,1,7.08,1,29,0,0,NA,NA,NA
1,3,2,2,-20,0,0,-38,0,0
7,9,14.83,2,544,0,0,688,0,0
1,4,18,2,131,0,0,253,0,0
2,6,5.75,2,-31,0,0,-31,0,0
2,1,3.66,3,254,0,0,232,1,0
2,3,4.75,2,-17,0,0,NA,NA,NA
4,5,3.08,2,-31,0,0,-74,0,0
6,8,27,2,117,0,0,65,0,0
2,6,4.33,3,232,0,0,134,1,0
7,2,5.75,1,146,0,0,218,0,0
5,4,0.25,2,56,0,0,55,0,0
3,9,0.91,2,79,0,0,NA,NA,NA
3,6,3.41,1,-6,0,0,-135,0,0
7,3,9.33,2,15,0,0,12,0,0
2,6,4.91,2,-17,0,0,-2,0,0
4,8,16.91,2,831,0,0,619,1,0
3,4,11.08,2,-66,0,0,-22,0,0
3,4,10.08,1,71,0,0,45,0,0
3,1,5.66,2,-42,0,0,-109,0,0
6,3,12.5,2,72,0,0,-50,0,0
3,6,12.16,2,-16,0,0,-45,0,0
5,4,7.75,2,-5,1,0,-26,1,0
4,6,5.66,2,766,0,0,582,1,1
2,3,2.58,2,-39,0,0,-50,0,0
7,5,5.41,3,-53,0,0,-55,0,0
4,9,21.08,2,684,0,0,208,0,0
4,5,13.83,2,-83,0,0,-126,0,0
7,2,8.33,2,207,0,0,NA,NA,NA
2,7,12.41,2,6,0,0,-60,0,0
3,3,6.66,2,81,0,0,67,0,0
2,8,1.83,2,-2,0,0,-2,0,0
5,7,0.5,2,107,0,0,2,0,0
1,7,4.16,1,-25,0,0,-64,0,0
4,9,6.41,2,-34,0,0,-31,0,0
2,3,4.66,2,-39,0,0,-63,0,0
4,6,11.33,2,83,0,0,81,0,0
5,1,1.75,2,-51,0,0,-56,0,0
7,6,24.25,2,516,0,0,751,0,0
3,5,21.58,2,740,0,0,NA,NA,NA
2,1,7.58,3,-44,0,0,NA,NA,NA
4,4,5.83,3,-67,0,0,-50,1,0
2,7,5.5,2,-25,0,0,-104,1,0
6,6,8.83,3,211,0,0,304,0,0
6,1,0.66,1,-82,0,0,-80,0,0
3,3,0.41,2,48,0,0,77,0,0
7,6,37.5,2,240,0,0,88,0,0
2,3,6.66,2,12,0,0,NA,NA,NA
6,7,8.33,2,-91,0,0,-65,0,0
5,5,30,3,19,0,0,126,0,0
3,6,2.58,2,5,0,0,85,0,0
2,2,1.83,3,4,0,0,NA,NA,NA
4,6,6,2,-79,0,0,-81,0,0
3,8,3,2,99,0,0,NA,NA,NA
4,7,4.33,2,56,0,0,49,0,0
3,3,2.16,3,273,0,0,265,0,0
6,6,1.25,2,-57,0,0,-73,1,0
4,8,21.33,2,115,1,0,85,0,0
3,5,4.58,2,10,0,0,11,0,0
3,7,15.16,2,-29,0,0,-24,0,0
7,4,30.08,2,1236,0,0,1236,0,0
5,1,5.33,3,-9,0,0,-21,0,0
4,9,5.41,2,-45,1,0,17,1,0
3,6,4.08,2,-6,0,0,NA,NA,NA
3,9,17.75,2,-167,0,0,179,0,0
2,4,6.66,2,-85,0,0,NA,NA,NA
6,4,0.5,3,1,1,0,-4,1,0
5,4,7.75,2,6,1,0,-14,1,0
7,5,14.41,1,1345,0,0,1552,0,0
6,4,15.16,2,189,0,0,129,1,0
4,7,12.91,1,-108,0,0,-108,0,0
5,7,19.91,2,1131,0,0,283,0,0
6,8,23.16,2,811,0,0,64,0,0
3,6,25.08,2,-20,0,0,-67,0,0
2,3,1.5,2,-40,0,0,-36,1,0
4,1,27,2,259,1,1,458,1,0
2,6,6.91,3,-68,0,0,-15,0,0
2,9,3.83,2,-218,0,0,22,0,0
7,8,26.16,2,183,0,0,NA,NA,NA
5,1,15.33,2,-17,0,0,-17,0,0
3,4,2.75,1,-28,0,0,NA,NA,NA
4,9,15.66,2,135,0,0,70,1,0
4,6,3.5,1,-69,0,0,-16,0,0
5,4,9.25,1,302,1,0,510,1,1
5,6,12.5,2,87,0,0,137,0,0
3,5,8.41,1,-2,0,0,-137,0,0
2,7,2.08,2,376,0,0,356,0,0
3,7,0.16,2,-31,0,0,NA,NA,NA
2,3,6.91,2,-4,0,0,-3,0,0
5,5,15,2,-42,0,0,NA,NA,NA
5,8,20.91,2,409,1,1,234,1,1
3,6,6.16,2,-14,0,0,NA,NA,NA
3,7,12.25,3,541,0,0,NA,NA,NA
3,4,6.83,2,-26,1,0,-23,1,0
5,6,6.66,2,60,0,0,NA,NA,NA
2,9,6.58,2,148,0,0,153,1,0
3,6,3.5,3,212,0,0,197,0,0
5,6,17.16,2,1421,0,0,792,0,0
7,3,22.08,2,185,0,0,155,0,0
3,9,14.25,2,704,0,0,17,1,0
4,1,2.5,1,-66,0,0,-51,0,0
3,6,0.66,3,24,0,0,NA,NA,NA
2,6,6.58,2,-159,1,0,-79,1,0
2,1,0.58,2,-29,0,0,NA,NA,NA
7,6,35.66,2,1445,0,0,1137,0,0
3,4,21.16,3,17,0,0,-29,0,0
5,7,22.08,2,410,0,0,282,0,0
2,6,3.75,2,-26,1,1,NA,NA,NA
3,3,0.66,2,-9,0,0,-9,0,0
6,4,4.08,2,-20,0,0,-16,0,0
5,6,4,2,-48,0,0,-60,0,0
5,9,0.41,2,173,0,0,342,0,0
3,6,5.41,2,282,0,0,NA,NA,NA
4,7,8.25,2,99,0,0,34,0,0
4,5,6.66,1,-29,0,0,-29,0,0
4,1,2.16,1,22,0,0,40,0,0
4,1,2.16,1,22,0,0,24,0,0
5,6,5.08,2,17,0,0,46,0,0
5,9,6.83,2,-34,0,0,149,0,0
2,1,1.91,2,-19,0,0,NA,NA,NA
2,9,1.5,2,134,0,0,NA,NA,NA
5,5,25.58,2,-140,0,0,-145,0,0
5,6,1.83,3,23,0,0,NA,NA,NA
6,7,7.83,2,-15,0,0,-14,0,0
3,6,2.75,2,244,0,0,211,0,0
6,7,15,2,-118,0,0,-94,0,0
6,3,24.83,2,-93,0,0,-79,0,0
3,4,3.91,2,-21,1,1,-16,0,0
3,8,2.83,2,-35,0,0,-33,0,0
5,4,2.33,2,120,1,0,NA,NA,NA
3,6,6.16,1,-33,0,0,NA,NA,NA
4,8,14.5,2,294,0,0,252,0,0
6,9,10.33,2,81,0,0,-144,0,0
4,7,13.83,2,187,0,0,194,0,0
5,7,16.5,2,832,0,0,437,0,0
5,7,4.08,2,-15,0,0,355,1,0
5,5,4.33,2,92,0,0,NA,NA,NA
6,5,17.33,2,218,0,0,NA,NA,NA
5,6,24.91,2,53,0,0,469,0,0
6,6,8.58,2,1504,0,0,1435,0,0
4,6,13.75,2,-3,0,0,-26,0,0
4,6,21.58,2,378,1,1,652,1,0
2,6,10.91,2,-1,1,0,39,1,0
7,3,32,2,44,0,0,21,0,0
5,2,21.25,2,-35,0,0,-15,0,0
5,6,31.33,2,-45,0,0,7,0,0
5,7,4.25,2,-34,0,0,392,0,0
2,7,7.83,2,79,0,0,344,0,0
7,4,22.91,1,-91,0,0,-139,0,0
3,3,12.58,3,-54,0,0,107,0,0
7,4,27.58,2,-139,0,0,-132,0,0
4,7,4.75,2,121,0,0,NA,NA,NA
7,1,3.25,1,-34,0,0,NA,NA,NA
1,4,16.41,2,124,0,0,113,1,0
3,6,2,2,-3,0,0,NA,NA,NA
6,4,13.25,3,-15,1,0,0,1,0
1,5,2.41,2,-29,0,0,-19,1,0
6,7,9.83,2,-17,0,0,-18,0,0
7,1,19.08,3,-9,0,0,-22,0,0
5,5,12.66,2,-14,0,0,NA,NA,NA
3,7,13.66,2,101,0,0,-47,0,0
6,5,2.41,1,-6,0,0,-1,0,0
2,4,3.08,2,-1,0,0,-2,0,0
7,6,6.75,2,-64,0,0,-70,0,0
3,4,0.33,2,-6,0,0,-28,0,0
2,8,5.5,2,-3,0,0,NA,NA,NA
3,9,4.66,2,1061,0,0,1030,0,0
3,9,1.41,2,-30,0,0,-83,0,0
7,9,17.25,2,667,0,0,593,0,0
4,5,10.41,3,-86,0,0,-92,0,0
5,6,17.33,2,-17,0,0,NA,NA,NA
5,9,1.83,2,-155,0,0,NA,NA,NA
4,5,4.91,1,-65,0,0,-83,0,0
6,3,4.41,2,6,0,0,-48,0,0
2,6,18.91,2,66,1,0,49,1,0
3,6,7.08,2,4,0,0,-70,0,0
4,7,15.83,2,229,1,0,NA,NA,NA
3,1,1.33,1,-4,0,0,-33,0,0
5,3,9.66,2,-141,0,0,-25,1,0
3,6,12.25,3,719,0,0,538,0,0
4,9,6.41,3,577,1,0,222,1,0
3,1,14.5,2,536,0,0,NA,NA,NA
3,5,6.41,2,-35,1,0,244,1,0
7,6,28.41,2,379,0,0,119,0,0
2,9,7.41,2,49,0,0,166,0,0
2,7,4.66,2,-1,0,0,239,1,0
4,5,5.75,1,-8,0,0,-8,0,0
4,6,23.5,2,-165,0,0,54,0,0
2,6,5.16,2,278,0,0,425,0,0
4,6,6.58,2,-2,0,0,NA,NA,NA
2,7,7.58,2,137,0,0,253,0,0
4,6,10.16,3,273,0,0,351,0,0
4,3,20.33,2,68,0,0,1,0,0
4,3,5.66,2,-109,0,0,-69,0,0
7,1,30.83,2,91,0,0,47,0,0
4,8,1.58,2,2,0,0,NA,NA,NA
2,8,6.91,2,43,0,0,378,0,0
2,4,6.75,2,30,0,0,838,0,0
1,4,3.5,2,-88,0,0,NA,NA,NA
3,1,11.75,2,-12,0,0,-4,0,0
6,4,28.91,2,161,1,0,104,1,0
4,7,17.91,2,-50,0,0,13,1,0
3,6,9.66,2,-51,0,0,-77,0,0
3,6,4.5,2,-103,0,0,-96,0,0
4,6,4.75,2,-44,0,0,-41,0,0
5,6,13.08,2,31,0,0,46,0,0
3,6,9.25,2,43,0,0,NA,NA,NA
5,6,20.33,2,266,0,0,849,1,0
4,3,22.66,3,-17,0,0,343,1,0
4,6,12.5,2,-176,0,0,-35,0,0
4,7,7.16,2,345,0,0,554,0,0
3,1,1.33,2,20,0,0,NA,NA,NA
3,4,0.75,2,-34,1,0,6,1,0
2,4,3.5,2,-119,1,0,-73,1,1
6,4,0.41,3,52,1,0,5,0,0
4,8,7.91,2,-17,0,0,-16,0,0
4,6,6.75,1,168,0,0,NA,NA,NA
1,1,0.41,1,-26,0,0,75,0,0
5,7,4.41,2,-174,0,0,341,0,0
6,9,2.33,2,9,0,0,-30,0,0
1,3,4.08,2,-98,0,0,-52,0,0
4,5,18.66,3,13,0,0,19,0,0
4,6,1.41,2,-47,1,0,116,1,0
4,2,3.33,1,57,0,0,25,0,0
4,6,1.5,3,-27,0,0,NA,NA,NA
3,6,6.25,2,-37,0,0,-29,1,0
3,6,8.33,2,-25,1,0,-56,0,0
2,2,0.83,3,-48,1,0,NA,NA,NA
2,1,2.08,2,36,0,0,-1,0,0
7,3,26,2,3,0,0,-48,0,0
3,6,6,2,-6,0,0,-3,0,0
5,1,22.41,1,-71,0,0,-78,0,0
5,6,7,2,864,0,0,NA,NA,NA
4,5,21.5,2,77,0,0,223,0,0
7,6,6.08,2,873,0,0,926,0,0
2,6,6.16,2,-2,1,0,-109,1,0
3,6,0.75,2,133,0,0,174,0,0
2,6,3.5,3,-183,0,0,-47,0,0
4,7,15.91,2,-45,0,0,-11,0,0
4,2,0.58,3,-29,0,0,-28,0,0
4,1,9.58,2,-72,0,0,-42,0,0
4,7,10.41,2,438,0,0,502,0,0
5,5,19.25,2,408,0,0,394,1,0
5,7,2.66,2,-63,0,0,-63,0,0
3,1,5,1,-58,0,0,-58,0,0
6,6,3.66,3,235,0,0,NA,NA,NA
3,5,3.5,2,-19,0,0,-73,0,0
2,3,11.5,2,4,0,0,-232,1,1
2,5,13.16,2,-12,0,0,NA,NA,NA
6,7,23.91,2,977,0,0,1444,0,0
7,6,16.41,2,498,0,0,547,1,1
5,3,26.25,2,304,0,0,316,0,0
7,1,11.91,2,-9,0,0,5,0,0
6,3,13.25,2,-53,0,0,-67,0,0
4,5,22.58,3,-106,0,0,847,1,1
4,7,22.75,2,-191,0,0,282,0,0
2,4,1.66,1,-20,1,0,-48,1,0
4,6,20.41,2,8,0,0,NA,NA,NA
3,9,4,2,-37,1,0,380,1,0
3,9,1.58,2,-30,0,0,-31,0,0
7,7,2.5,2,23,0,0,-22,0,0
5,9,9.66,2,8,0,0,10,0,0
4,4,13.33,2,258,0,0,26,0,0
4,8,12,2,1541,0,0,2041,0,0
2,3,3.91,1,-1,0,0,273,0,0
3,9,22.5,2,92,0,0,133,0,0
7,6,9.5,2,1606,0,0,1000,0,0
4,1,9.66,2,84,0,0,265,0,0
5,6,1.91,3,18,0,0,NA,NA,NA
4,5,2.75,1,-2,0,0,-2,0,0
5,6,30.25,2,187,0,0,400,0,0
2,7,8.33,3,44,1,0,38,1,0
4,6,1.33,3,477,0,0,NA,NA,NA
5,9,7.41,2,-6,0,0,15,0,0
4,7,0.91,2,2034,0,0,239,0,0
4,9,5.16,2,-50,0,0,NA,NA,NA
4,5,6.41,3,16,0,0,16,0,0
7,7,25.5,2,1032,0,0,1655,0,0
7,2,18.91,2,124,0,0,71,0,0
5,6,0.66,2,345,0,0,260,0,0
3,2,2.66,2,-61,0,0,NA,NA,NA
5,5,26.25,1,526,0,0,NA,NA,NA
3,6,2.41,2,-112,0,0,-80,0,0
3,6,7.41,3,132,0,0,207,0,0
6,4,12.75,2,90,0,0,275,0,0
4,9,2.16,2,40,0,0,NA,NA,NA
1,5,7.33,1,226,0,0,247,0,0
3,8,12.75,2,311,0,0,433,0,0
3,8,0.75,2,-30,0,0,-31,0,0
3,5,6.16,3,111,0,0,85,0,0
4,4,21.75,3,851,0,0,928,0,0
2,7,10.5,3,-119,0,0,-79,0,0
5,1,2.75,2,4,0,0,16,0,0
5,6,30,3,235,1,0,640,1,0
3,3,23.58,2,-9,0,0,1537,0,0
3,2,6.75,2,-10,1,0,-96,1,0
3,4,15.41,2,-2,0,0,-2,0,0
2,3,7.83,2,483,0,0,708,0,0
7,1,1.75,2,0,0,0,-102,0,0
4,7,5.91,3,-148,0,0,-67,0,0
4,9,34,2,512,0,0,885,1,0
3,7,14.08,2,674,0,0,82,0,0
3,6,2.25,2,306,0,0,219,0,0
4,6,11.83,2,278,1,0,238,1,1
2,3,5.25,2,-7,0,0,-22,1,0
1,1,0.91,1,-31,0,0,NA,NA,NA
3,6,6.5,2,351,1,0,505,1,0
6,6,27.58,2,-52,0,0,14,0,0
3,9,12.66,2,903,0,0,2448,0,0
3,9,3.91,2,27,0,0,6,0,0
2,6,6.08,2,-40,0,0,-39,0,0
3,4,9.16,2,-71,0,0,-74,0,0
4,9,22.75,2,665,0,0,1511,1,0
6,7,4.33,1,126,0,0,95,0,0
6,5,25.83,2,-47,0,0,-9,0,0
1,1,3.41,2,-28,0,0,74,0,0
5,6,0.58,2,-100,0,0,-116,0,0
3,3,2.83,2,12,1,0,127,1,0
2,6,2.41,2,-72,0,0,-50,0,0
2,6,0.5,2,-27,1,0,-50,1,0
4,6,30.08,2,-73,0,0,-57,0,0
4,2,0.25,2,-39,0,0,NA,NA,NA
4,9,2.33,2,677,1,0,836,1,0
3,9,16.66,2,82,1,0,693,1,0
4,4,10.75,2,2,0,0,-22,0,0
5,9,1.41,2,220,0,0,82,1,0
3,2,0.5,2,-20,0,0,NA,NA,NA
6,9,3.66,2,1934,0,0,476,0,0
4,6,6.83,2,-115,1,1,52,1,1
4,6,0.91,1,-74,0,0,NA,NA,NA
5,6,9.08,2,124,0,0,580,0,0
1,3,1.33,2,14,1,0,-26,1,0
4,6,10.91,2,71,1,0,205,1,0
7,6,19.33,2,379,0,0,141,0,0
7,1,22.08,3,-51,0,0,-73,0,0
4,1,8.33,2,-36,1,0,NA,NA,NA
6,7,9.25,2,-83,0,0,-83,0,0
2,5,2.58,2,49,1,0,NA,NA,NA
5,3,6.25,2,6,0,0,-19,0,0
5,6,8.83,2,218,0,0,168,0,0
7,5,19.91,3,899,0,0,1176,0,0
4,3,20.41,2,456,0,0,60,0,0
7,4,4.33,2,697,0,0,547,0,0
3,3,8,2,-29,0,0,NA,NA,NA
2,7,14.75,2,394,1,0,360,1,0
4,4,11.08,3,-170,0,0,151,0,0
6,3,17.83,1,29,0,0,NA,NA,NA
1,7,4.08,2,69,0,0,61,0,0
7,1,15.16,2,88,0,0,NA,NA,NA
7,9,16.5,2,14,0,0,87,0,0
6,5,22.08,2,532,0,0,478,0,0
4,6,27.83,2,102,0,0,100,0,0
4,4,4.5,2,26,0,0,53,0,0
5,1,25.16,2,71,0,0,6,0,0
4,9,11.83,2,-52,0,0,-11,0,0
6,6,10.25,2,108,0,0,NA,NA,NA
5,1,5.16,2,127,0,0,235,0,0
4,6,26.91,1,-177,0,0,18,0,0
3,6,6.58,2,-157,0,0,563,0,0
3,4,3.58,1,43,0,0,37,0,0
1,1,0.91,1,-6,0,0,NA,NA,NA
6,6,34.33,1,-55,0,0,-52,0,0
4,7,17,2,25,0,0,60,0,0
4,9,23.5,2,994,1,0,517,1,0
4,6,26.33,2,831,0,0,472,0,0
3,7,2,2,166,0,0,62,1,0
3,8,4.83,2,-26,0,0,38,0,0
6,4,22.08,2,602,0,0,NA,NA,NA
5,9,7.16,2,-80,0,0,-59,0,0
3,3,3.66,2,67,0,0,56,1,0
5,9,19.75,2,859,0,0,893,0,0
4,9,24.08,2,69,0,0,109,0,0
3,1,0.41,2,-8,0,0,NA,NA,NA
3,1,25.33,2,-19,0,0,-98,0,0
3,6,6.5,1,-12,0,0,NA,NA,NA
2,7,5.83,2,-31,0,0,-31,0,0
3,7,5.41,1,-28,0,0,NA,NA,NA
4,3,22.33,2,-47,0,0,-96,0,0
3,1,3.75,1,200,1,1,NA,NA,NA
3,5,10.58,2,15,0,0,NA,NA,NA
4,7,1.25,2,13,0,0,-7,0,0
6,2,11.66,2,-28,0,0,-54,0,0
6,4,3.16,2,-55,0,0,-43,0,0
2,4,2.75,3,-63,0,0,NA,NA,NA
2,1,3.75,2,16,0,0,-2,0,0
5,4,4,2,88,0,0,360,0,0
4,5,27.5,3,-51,0,0,-44,0,0
2,4,3.25,2,-177,0,0,-44,0,0
2,8,1.5,2,95,0,0,-4,0,0
2,7,4,2,51,0,0,139,0,0
3,7,6.5,2,-2,0,0,2,0,0
4,6,12.5,2,78,0,0,126,0,0
3,6,6.75,2,513,0,0,340,1,0
2,6,3.75,2,-186,0,0,-281,0,0
7,4,14.41,2,-59,0,0,-51,0,0
7,1,26.08,2,36,0,0,-125,0,0
1,3,3.25,3,-20,0,0,NA,NA,NA
7,5,19.66,1,657,0,0,683,0,0
4,4,11.91,2,-33,0,0,-33,0,0
3,3,6.33,3,-115,0,0,-18,0,0
7,5,8.66,1,-43,0,0,-15,0,0
6,4,6.75,2,57,0,0,135,0,0
5,6,10,3,100,0,0,14,0,0
4,6,1.83,2,-84,0,0,148,0,0
3,3,3.41,2,-19,0,0,NA,NA,NA
2,3,5.33,2,6,0,0,77,0,0
3,7,3.83,2,-85,1,1,NA,NA,NA
1,3,1.75,2,18,0,0,-7,0,0
6,3,5.16,2,228,0,0,228,1,0
4,6,14.58,2,372,0,0,216,0,0
5,6,7.25,2,-33,0,0,-242,0,0
6,1,7.5,2,-45,1,0,NA,NA,NA
3,3,0.58,2,1025,0,0,927,0,0
6,6,7.91,2,132,0,0,155,0,0
4,7,1.5,3,-44,0,0,59,1,0
6,4,29.5,2,-66,0,0,-64,0,0
5,9,4.83,1,633,0,0,427,0,0
7,6,20.58,3,173,0,0,873,1,0
4,6,3.91,2,-35,0,0,0,0,0
3,9,19.66,2,-35,0,0,21,0,0
3,1,8.08,2,34,0,0,24,0,0
6,1,19.16,2,-56,0,0,-29,0,0
7,5,10.83,3,5,0,0,14,0,0
5,9,1.33,2,200,0,0,790,0,0
5,5,10.41,1,-49,0,0,-63,0,0
2,7,3,2,-13,0,0,NA,NA,NA
6,6,12.58,2,-3,0,0,NA,NA,NA
6,4,5.75,2,493,0,0,505,0,0
3,4,7.58,2,11,0,0,33,0,0
4,7,10.5,2,-134,0,0,-123,0,0
3,7,2.33,2,-53,0,0,NA,NA,NA
2,8,7.33,2,-110,0,0,NA,NA,NA
4,6,13.16,1,-25,0,0,-28,0,0
2,3,1.16,2,-9,0,0,NA,NA,NA
3,8,3.91,2,-31,0,0,-31,0,0
5,7,7.58,2,78,0,0,-70,0,0
2,6,3.33,2,28,0,0,NA,NA,NA
1,1,1.25,2,-25,0,0,-6,0,0
2,5,8.83,2,-67,0,0,-170,0,0
3,6,15.33,2,-22,0,0,NA,NA,NA
3,7,1.25,2,-4,0,0,24,0,0
3,3,7.5,1,38,0,0,20,0,0
2,3,3.58,2,-29,0,0,-95,0,0
4,3,0.41,2,-21,0,0,NA,NA,NA
2,9,8.5,2,-27,0,0,-37,0,0
5,7,1.91,2,93,0,0,-37,1,0
5,1,1.83,3,-68,0,0,-58,0,0
2,3,1,2,-5,0,0,NA,NA,NA
2,6,6.41,2,12,0,0,14,0,0
5,4,18.83,2,427,0,0,394,0,0
3,9,7.16,2,-30,1,1,-14,1,1
4,9,20.58,3,52,0,0,246,0,0
5,7,28.33,3,24,0,0,-3,0,0
4,1,12.41,2,5,0,0,6,0,0
4,6,6,2,8,0,0,-26,0,0
4,3,13.5,1,201,0,0,281,0,0
2,7,3.66,2,-83,0,0,-33,0,0
3,5,14.75,2,-182,0,0,-190,0,0
7,7,7.41,2,15,0,0,-19,0,0
3,9,2.33,2,348,1,1,400,1,1
3,8,3.75,2,502,1,0,NA,NA,NA
4,9,13.08,2,-220,1,1,-44,1,1
3,7,4.5,2,-121,1,0,-83,1,0
7,4,30,2,-3,0,0,-45,0,0
4,9,4.16,2,-31,0,0,81,0,0
5,2,21.33,2,59,0,0,-20,0,0
3,9,7.91,2,261,0,0,385,0,0
1,6,7.58,3,-27,0,0,-2,0,0
3,9,3.91,2,3,0,0,108,0,0
3,8,4.91,2,391,1,0,450,1,1
4,9,10.5,2,435,0,0,238,0,0
3,1,1.16,2,-21,0,0,13,0,0
4,4,3.25,2,-1,0,0,17,0,0
3,6,6.41,2,21,0,0,NA,NA,NA
3,6,23,3,82,0,0,202,0,0
6,2,16.66,2,239,0,0,386,0,0
3,6,13.16,3,6,0,0,-26,0,0
1,1,1.83,2,-8,0,0,NA,NA,NA
3,5,8.08,2,-72,0,0,-35,0,0
4,7,6.5,2,148,0,0,148,0,0
7,2,9,2,54,0,0,104,0,0
6,5,1.91,2,-26,0,0,-36,0,0
2,1,5.75,3,14,0,0,-41,1,0
3,4,6.58,2,-65,1,0,-23,1,0
3,9,4.33,2,485,1,1,500,1,1
6,6,11.41,3,-133,0,0,-36,0,0
6,4,18.16,2,-28,0,0,-5,0,0
2,5,13.66,1,-134,0,0,13,0,0
4,6,6.33,2,66,1,0,74,0,0
4,6,4.91,2,-44,0,0,NA,NA,NA
3,1,1.5,3,-68,0,0,-25,0,0
3,9,8,2,416,1,0,483,1,0
4,6,10.41,2,116,1,0,65,1,0
5,9,9.16,2,-126,0,0,34,1,0
2,9,0.41,2,46,1,0,NA,NA,NA
7,2,22.08,2,262,0,0,1184,0,0
5,2,14.5,2,-9,0,0,722,1,0
5,7,17.33,2,241,0,0,151,0,0
7,1,21.08,1,43,0,0,-52,0,0
3,6,9.33,2,178,0,0,59,0,0
2,1,4.75,2,-32,0,0,17,0,0
2,2,4.33,2,-25,0,0,-23,0,0
2,6,6.33,1,44,0,0,48,0,0
3,7,14.5,2,-18,0,0,12,0,0
3,7,30.08,2,1403,0,0,860,0,0
3,3,11.33,2,-75,0,0,-66,0,0
1,4,4.41,3,16,0,0,10,0,0
2,6,9.83,2,300,0,0,102,0,0
2,1,2.91,2,35,1,0,NA,NA,NA
5,8,11.66,2,310,0,0,168,0,0
3,6,5.25,2,565,0,0,-143,0,0
4,5,21.08,2,-110,0,0,815,0,0
3,9,8.16,2,43,0,0,101,0,0
3,7,14.5,2,64,0,0,133,0,0
1,1,5.75,2,113,0,0,NA,NA,NA
4,6,26.5,3,122,0,0,187,0,0
4,9,13.66,2,116,0,0,249,0,0
2,1,4.66,1,17,1,0,11,1,0
3,3,21.66,2,23,0,0,-52,0,0
3,8,4.91,2,1,0,0,-6,0,0
6,3,36.91,2,-99,0,0,3,0,0
4,4,0.33,2,-22,0,0,-33,0,0
5,9,5.83,2,967,0,0,1622,1,0
5,6,16.58,1,20,0,0,31,0,0
4,6,9.83,1,-17,0,0,-52,0,0
2,7,6.83,3,347,0,0,369,0,0
3,7,13.83,2,119,0,0,183,0,0
5,7,24.58,1,646,0,0,706,0,0
7,2,31.16,2,1707,0,0,70,0,0
3,7,11.5,2,-69,1,0,-102,1,0
5,8,5,2,-26,0,0,-27,0,0
5,5,7.41,2,-123,0,0,-193,0,0
7,1,1.16,3,129,0,0,185,0,0
5,1,3.33,2,0,0,0,NA,NA,NA
2,6,2.08,1,-114,0,0,6,0,0
3,9,5.33,3,-11,0,0,-37,1,1
2,3,6.41,2,-113,1,0,NA,NA,NA
4,6,20.33,3,208,0,0,186,0,0
2,1,4.75,2,5,0,0,-23,0,0
3,9,6.08,2,256,0,0,103,0,0
4,9,1.08,2,-9,0,0,-145,0,0
3,6,4.75,2,-77,0,0,-89,0,0
6,1,0.83,3,71,0,0,35,0,0
7,5,22.16,2,170,0,0,171,0,0
7,6,25.08,2,535,0,0,695,0,0
3,4,25.25,2,-12,0,0,8,0,0
4,7,7.41,1,-39,1,0,-1,1,0
